Magnitude, Longitude, Latitude, Depth, Year, Month, Day, Error
2.39, -96.558, 35.403, 5, 2012, 12, 11, 0.250
2.24, -97.117, 35.670, 5, 2012, 12, 11, 0.250
2.16, -97.397, 35.534, 0, 2012, 12, 11, 0.250
2.01, -97.121, 35.674, 6, 2012, 12, 11, 0.250
2.39, -97.120, 35.671, 6, 2012, 12, 11, 0.250
2.16, -97.113, 35.648, 3, 2012, 12, 11, 0.250
1.94, -97.114, 35.646, 7, 2012, 12, 11, 0.250
2.32, -97.118, 35.674, 6, 2012, 12, 11, 0.250
2.09, -97.120, 35.669, 7, 2012, 12, 11, 0.250
2.24, -97.118, 35.670, 6, 2012, 12, 11, 0.250
2.09, -96.855, 36.116, 5, 2012, 12, 11, 0.250
1.78, -97.257, 35.571, 5, 2012, 12, 11, 0.250
2.01, -97.127, 35.653, 4, 2012, 12, 11, 0.250
1.78, -96.531, 35.459, 5, 2012, 12, 12, 0.250
3.23, -96.759, 35.532, 5, 2012, 12, 12, 0.250
1.86, -96.744, 35.511, 5, 2012, 12, 12, 0.250
2.01, -96.768, 35.549, 5, 2012, 12, 12, 0.250
2.32, -96.760, 35.543, 5, 2012, 12, 12, 0.250
2.24, -97.107, 35.668, 8, 2012, 12, 12, 0.250
2.70, -97.113, 35.676, 6, 2012, 12, 12, 0.250
2.47, -97.119, 35.669, 5, 2012, 12, 12, 0.250
2.01, -97.084, 35.653, 0, 2012, 12, 12, 0.250
3.00, -97.114, 35.678, 6, 2012, 12, 12, 0.250
2.24, -97.100, 35.675, 5, 2012, 12, 12, 0.250
2.16, -97.110, 35.677, 6, 2012, 12, 12, 0.250
2.16, -97.116, 35.659, 4, 2012, 12, 12, 0.250
2.24, -97.124, 35.701, 5, 2012, 12, 12, 0.250
2.09, -97.121, 35.639, 6, 2012, 12, 12, 0.250
2.24, -97.119, 35.640, 7, 2012, 12, 12, 0.250
3.15, -96.496, 35.370, 5, 2012, 12, 12, 0.250
1.94, -96.751, 35.531, 5, 2012, 12, 13, 0.250
2.16, -96.757, 35.534, 5, 2012, 12, 13, 0.250
1.86, -96.447, 35.319, 5, 2012, 12, 13, 0.250
2.32, -97.291, 35.567, 5, 2012, 12, 13, 0.250
1.94, -97.111, 35.645, 5, 2012, 12, 14, 0.250
2.01, -96.749, 35.568, 5, 2012, 12, 14, 0.250
1.94, -96.522, 35.405, 5, 2012, 12, 14, 0.250
1.71, -96.442, 35.316, 5, 2012, 12, 14, 0.250
2.55, -97.245, 35.569, 5, 2012, 12, 15, 0.250
2.16, -97.108, 35.650, 4, 2012, 12, 15, 0.250
1.86, -96.720, 35.521, 5, 2012, 12, 15, 0.250
2.09, -97.266, 35.606, 3, 2012, 12, 15, 0.250
2.48, -96.856, 36.110, 5, 2012, 12, 16, 0.240
1.71, -96.415, 35.384, 5, 2012, 12, 16, 0.250
2.70, -97.003, 35.428, 7, 2012, 12, 16, 0.250
1.86, -96.537, 35.456, 5, 2012, 12, 17, 0.250
1.86, -97.002, 35.419, 9, 2012, 12, 18, 0.250
2.24, -97.000, 35.428, 5, 2012, 12, 18, 0.250
2.01, -97.063, 35.351, 5, 2012, 12, 19, 0.250
1.63, -96.641, 35.393, 17, 2012, 12, 19, 0.250
2.39, -97.312, 35.559, 4, 2012, 12, 19, 0.250
1.71, -97.076, 35.338, 5, 2012, 12, 19, 0.250
2.16, -97.391, 35.466, 4, 2012, 12, 19, 0.250
2.39, -96.857, 34.388, 0, 2012, 12, 19, 0.250
2.70, -97.790, 34.882, 5, 2012, 12, 20, 0.250
2.47, -97.316, 35.506, 5, 2012, 12, 20, 0.250
2.62, -97.771, 34.903, 5, 2012, 12, 20, 0.250
3.08, -96.546, 35.385, 5, 2012, 12, 20, 0.250
2.62, -96.572, 35.419, 5, 2012, 12, 20, 0.250
2.70, -97.740, 34.872, 5, 2012, 12, 21, 0.250
2.39, -97.769, 34.893, 4, 2012, 12, 21, 0.250
2.39, -97.121, 35.656, 3, 2012, 12, 22, 0.250
2.01, -97.030, 35.563, 5, 2012, 12, 22, 0.250
2.47, -97.426, 35.380, 5, 2012, 12, 22, 0.250
2.16, -97.471, 35.712, 4, 2012, 12, 23, 0.250
2.16, -96.718, 34.839, 5, 2012, 12, 23, 0.250
2.01, -97.033, 35.775, 5, 2012, 12, 25, 0.250
2.24, -97.287, 35.566, 5, 2012, 12, 25, 0.250
2.77, -97.118, 35.671, 6, 2012, 12, 25, 0.250
2.47, -97.137, 35.605, 5, 2012, 12, 28, 0.250
2.55, -96.488, 35.375, 5, 2012, 12, 29, 0.250
2.47, -96.973, 35.793, 5, 2012, 12, 30, 0.250
1.94, -96.415, 35.334, 5, 2012, 12, 30, 0.250
2.16, -96.777, 35.516, 5, 2012, 12, 31, 0.250
2.55, -97.638, 35.012, 5, 2012, 12, 31, 0.250
1.94, -96.727, 35.522, 5, 2012, 12, 31, 0.250
2.09, -97.684, 35.033, 5, 2013, 01, 01, 0.250
2.85, -97.524, 34.175, 5, 2013, 01, 01, 0.250
2.09, -97.620, 35.002, 5, 2013, 01, 01, 0.250
2.32, -96.222, 34.792, 5, 2013, 01, 02, 0.250
2.16, -96.948, 35.767, 5, 2013, 01, 02, 0.250
2.16, -96.258, 34.858, 5, 2013, 01, 02, 0.250
2.32, -96.748, 35.556, 5, 2013, 01, 03, 0.250
2.09, -97.270, 35.481, 5, 2013, 01, 03, 0.250
2.32, -97.265, 35.495, 6, 2013, 01, 03, 0.250
1.86, -96.739, 35.496, 5, 2013, 01, 03, 0.250
2.01, -97.231, 35.541, 5, 2013, 01, 03, 0.250
2.09, -97.227, 35.537, 5, 2013, 01, 03, 0.250
2.09, -97.232, 35.492, 1, 2013, 01, 04, 0.250
3.52, -96.530, 35.440, 7, 2013, 01, 04, 0.100
2.09, -96.742, 35.531, 5, 2013, 01, 04, 0.250
1.71, -96.468, 35.325, 5, 2013, 01, 04, 0.250
2.47, -96.527, 35.411, 5, 2013, 01, 04, 0.250
2.24, -97.146, 35.533, 5, 2013, 01, 05, 0.250
1.94, -96.730, 35.503, 5, 2013, 01, 05, 0.250
2.09, -97.197, 35.573, 3, 2013, 01, 05, 0.250
2.09, -97.204, 35.573, 5, 2013, 01, 05, 0.250
2.16, -96.751, 35.524, 5, 2013, 01, 06, 0.250
1.86, -96.745, 35.525, 5, 2013, 01, 07, 0.250
2.32, -97.017, 35.769, 5, 2013, 01, 07, 0.250
2.09, -97.272, 35.544, 5, 2013, 01, 08, 0.250
2.01, -97.174, 35.566, 2, 2013, 01, 08, 0.250
2.24, -96.729, 35.524, 5, 2013, 01, 08, 0.250
3.08, -97.275, 35.454, 3, 2013, 01, 08, 0.250
2.62, -96.504, 35.366, 5, 2013, 01, 08, 0.250
2.32, -97.346, 35.890, 5, 2013, 01, 09, 0.250
2.09, -97.353, 35.591, 4, 2013, 01, 09, 0.250
2.01, -97.285, 35.408, 5, 2013, 01, 10, 0.250
2.62, -97.230, 35.613, 4, 2013, 01, 10, 0.250
2.39, -97.459, 36.595, 5, 2013, 01, 11, 0.250
2.01, -97.545, 35.713, 5, 2013, 01, 11, 0.250
1.63, -95.975, 34.944, 5, 2013, 01, 11, 0.250
2.55, -97.403, 35.484, 4, 2013, 01, 11, 0.250
2.39, -97.404, 35.491, 4, 2013, 01, 13, 0.250
2.16, -96.487, 35.522, 5, 2013, 01, 13, 0.250
1.94, -96.601, 35.531, 3, 2013, 01, 13, 0.250
2.01, -97.204, 35.581, 3, 2013, 01, 13, 0.250
2.09, -96.600, 35.425, 5, 2013, 01, 13, 0.250
2.09, -95.951, 35.099, 5, 2013, 01, 14, 0.250
2.55, -97.351, 35.599, 5, 2013, 01, 14, 0.250
1.78, -96.565, 35.392, 5, 2013, 01, 14, 0.250
1.78, -95.960, 35.099, 5, 2013, 01, 14, 0.250
2.09, -97.406, 35.578, 5, 2013, 01, 14, 0.250
2.77, -97.399, 35.485, 3, 2013, 01, 14, 0.250
2.24, -97.400, 35.494, 3, 2013, 01, 14, 0.250
2.24, -95.958, 35.092, 5, 2013, 01, 15, 0.250
2.16, -97.285, 35.446, 5, 2013, 01, 15, 0.250
2.47, -97.074, 35.670, 5, 2013, 01, 15, 0.250
2.88, -97.337, 35.619, 5, 2013, 01, 16, 0.240
2.39, -97.351, 35.600, 6, 2013, 01, 16, 0.250
2.32, -97.282, 35.569, 5, 2013, 01, 16, 0.250
1.86, -96.523, 35.415, 5, 2013, 01, 16, 0.250
3.08, -97.354, 35.603, 6, 2013, 01, 16, 0.250
3.31, -97.356, 35.592, 5, 2013, 01, 16, 0.250
3.00, -97.345, 35.599, 5, 2013, 01, 17, 0.250
2.01, -97.354, 35.588, 4, 2013, 01, 17, 0.250
2.55, -97.351, 35.589, 5, 2013, 01, 17, 0.250
2.09, -96.525, 35.389, 5, 2013, 01, 18, 0.250
1.98, -97.426, 35.603, 5, 2013, 01, 18, 0.240
1.68, -97.402, 35.614, 5, 2013, 01, 18, 0.240
1.94, -97.126, 35.653, 3, 2013, 01, 19, 0.250
2.16, -97.128, 35.650, 4, 2013, 01, 20, 0.250
1.86, -96.442, 35.348, 5, 2013, 01, 20, 0.250
2.16, -97.397, 35.489, 2, 2013, 01, 20, 0.250
2.01, -96.419, 35.089, 5, 2013, 01, 21, 0.250
2.62, -97.364, 35.596, 5, 2013, 01, 21, 0.250
2.32, -97.357, 35.591, 5, 2013, 01, 22, 0.250
2.24, -96.569, 35.394, 5, 2013, 01, 22, 0.250
2.47, -97.280, 35.569, 5, 2013, 01, 23, 0.250
2.70, -97.394, 35.583, 5, 2013, 01, 24, 0.250
2.09, -96.901, 35.621, 5, 2013, 01, 25, 0.250
2.16, -96.615, 35.381, 5, 2013, 01, 26, 0.250
2.16, -96.672, 35.393, 5, 2013, 01, 26, 0.250
1.71, -96.483, 35.438, 5, 2013, 01, 28, 0.250
2.39, -96.490, 35.435, 5, 2013, 01, 28, 0.250
2.01, -96.530, 34.732, 5, 2013, 01, 28, 0.250
2.01, -97.246, 34.565, 0, 2013, 01, 28, 0.250
1.86, -96.529, 35.381, 5, 2013, 01, 29, 0.250
2.24, -97.286, 35.455, 5, 2013, 01, 30, 0.250
2.47, -96.488, 35.382, 5, 2013, 01, 30, 0.250
2.24, -97.214, 35.496, 2, 2013, 01, 30, 0.250
2.01, -97.095, 35.647, 5, 2013, 01, 30, 0.250
2.47, -97.289, 35.570, 4, 2013, 01, 31, 0.250
1.94, -96.546, 35.503, 5, 2013, 01, 31, 0.250
1.86, -96.570, 35.398, 5, 2013, 02, 01, 0.250
2.39, -96.888, 36.100, 3, 2013, 02, 01, 0.250
2.01, -96.755, 35.511, 5, 2013, 02, 01, 0.250
2.47, -97.399, 34.869, 9, 2013, 02, 01, 0.250
2.93, -97.427, 34.904, 5, 2013, 02, 02, 0.250
2.24, -97.275, 35.610, 5, 2013, 02, 03, 0.250
2.24, -97.283, 35.566, 5, 2013, 02, 03, 0.250
2.24, -97.283, 35.577, 5, 2013, 02, 03, 0.250
2.01, -96.864, 35.606, 5, 2013, 02, 04, 0.250
2.47, -97.041, 35.615, 5, 2013, 02, 04, 0.250
2.16, -97.191, 35.559, 5, 2013, 02, 04, 0.250
2.93, -97.241, 35.508, 4, 2013, 02, 05, 0.250
1.71, -96.754, 35.529, 5, 2013, 02, 07, 0.250
2.16, -97.247, 35.522, 4, 2013, 02, 07, 0.250
2.09, -95.046, 35.380, 0, 2013, 02, 07, 0.250
2.09, -96.489, 35.386, 5, 2013, 02, 08, 0.250
2.47, -95.427, 36.787, 0, 2013, 02, 08, 0.250
1.94, -96.477, 35.378, 5, 2013, 02, 09, 0.250
2.16, -96.487, 35.381, 5, 2013, 02, 09, 0.250
2.16, -96.768, 35.556, 5, 2013, 02, 09, 0.250
2.47, -96.484, 35.381, 5, 2013, 02, 09, 0.250
2.16, -96.488, 35.383, 5, 2013, 02, 09, 0.250
2.09, -97.248, 35.514, 5, 2013, 02, 10, 0.250
2.09, -95.969, 35.077, 5, 2013, 02, 10, 0.250
2.16, -97.221, 35.506, 7, 2013, 02, 11, 0.250
2.77, -97.239, 35.509, 5, 2013, 02, 11, 0.250
2.47, -96.522, 35.441, 5, 2013, 02, 11, 0.250
2.01, -97.060, 35.632, 5, 2013, 02, 12, 0.250
2.16, -97.251, 35.516, 2, 2013, 02, 12, 0.250
1.86, -97.401, 35.737, 5, 2013, 02, 12, 0.250
2.77, -96.539, 35.462, 5, 2013, 02, 12, 0.250
2.01, -95.436, 36.863, 0, 2013, 02, 12, 0.250
3.08, -97.234, 35.508, 5, 2013, 02, 13, 0.250
2.55, -96.744, 35.532, 5, 2013, 02, 13, 0.250
1.71, -97.440, 35.480, 5, 2013, 02, 13, 0.250
1.94, -97.425, 35.494, 5, 2013, 02, 13, 0.250
2.93, -97.398, 36.662, 5, 2013, 02, 14, 0.250
2.24, -97.372, 35.610, 5, 2013, 02, 14, 0.250
2.01, -96.530, 35.445, 5, 2013, 02, 14, 0.250
2.16, -97.283, 35.568, 3, 2013, 02, 14, 0.250
2.70, -97.242, 35.515, 5, 2013, 02, 14, 0.250
2.16, -97.236, 35.509, 5, 2013, 02, 15, 0.250
1.78, -96.594, 35.330, 5, 2013, 02, 15, 0.250
1.71, -96.703, 35.458, 5, 2013, 02, 15, 0.250
2.55, -97.417, 35.771, 5, 2013, 02, 17, 0.250
2.85, -97.259, 35.448, 4, 2013, 02, 18, 0.250
2.24, -97.238, 35.510, 5, 2013, 02, 18, 0.250
2.01, -97.346, 35.490, 5, 2013, 02, 19, 0.250
2.09, -97.369, 35.482, 11, 2013, 02, 19, 0.250
2.70, -97.269, 35.645, 5, 2013, 02, 20, 0.250
1.71, -96.469, 35.375, 9, 2013, 02, 21, 0.250
2.62, -97.350, 35.480, 5, 2013, 02, 22, 0.250
2.47, -95.813, 36.266, 0, 2013, 02, 22, 0.250
2.77, -96.687, 34.660, 5, 2013, 02, 23, 0.250
1.94, -96.559, 35.417, 5, 2013, 02, 23, 0.250
2.01, -97.175, 35.655, 5, 2013, 02, 24, 0.250
2.47, -97.386, 35.635, 5, 2013, 02, 26, 0.250
2.01, -96.540, 35.442, 5, 2013, 02, 26, 0.250
2.09, -97.160, 35.399, 5, 2013, 02, 26, 0.250
2.70, -96.762, 35.541, 5, 2013, 02, 27, 0.250
1.71, -96.851, 35.634, 1, 2013, 02, 27, 0.250
2.18, -97.234, 35.476, 5, 2013, 02, 27, 0.240
3.18, -97.335, 35.460, 5, 2013, 02, 27, 0.240
2.39, -96.919, 35.426, 5, 2013, 02, 28, 0.250
2.16, -97.359, 35.469, 5, 2013, 02, 28, 0.250
1.78, -96.533, 35.434, 5, 2013, 02, 28, 0.250
2.39, -96.089, 34.775, 5, 2013, 02, 28, 0.250
2.47, -96.660, 34.125, 5, 2013, 03, 01, 0.250
2.39, -96.660, 34.115, 5, 2013, 03, 01, 0.250
2.09, -97.026, 35.712, 5, 2013, 03, 03, 0.250
2.55, -96.376, 34.272, 5, 2013, 03, 03, 0.250
3.00, -96.116, 34.831, 5, 2013, 03, 03, 0.250
2.01, -97.217, 35.548, 10, 2013, 03, 04, 0.250
2.32, -96.064, 34.721, 5, 2013, 03, 04, 0.250
3.18, -96.681, 34.191, 5, 2013, 03, 04, 0.240
2.24, -97.104, 34.873, 5, 2013, 03, 05, 0.250
2.24, -97.408, 35.431, 12, 2013, 03, 06, 0.250
2.01, -97.176, 35.654, 5, 2013, 03, 06, 0.250
2.85, -97.074, 35.654, 5, 2013, 03, 06, 0.250
3.08, -96.719, 35.545, 5, 2013, 03, 06, 0.240
2.32, -97.353, 35.471, 5, 2013, 03, 06, 0.250
2.47, -95.694, 36.241, 0, 2013, 03, 06, 0.250
2.55, -97.306, 35.584, 5, 2013, 03, 07, 0.250
2.24, -97.117, 35.520, 5, 2013, 03, 07, 0.250
2.62, -96.770, 35.544, 5, 2013, 03, 07, 0.250
2.09, -97.117, 35.522, 5, 2013, 03, 07, 0.250
2.01, -97.348, 35.599, 17, 2013, 03, 07, 0.250
2.09, -97.125, 35.506, 5, 2013, 03, 07, 0.250
2.09, -97.267, 35.551, 3, 2013, 03, 07, 0.250
2.55, -97.287, 35.552, 5, 2013, 03, 08, 0.250
2.70, -97.159, 35.665, 5, 2013, 03, 08, 0.250
1.86, -96.554, 35.443, 5, 2013, 03, 08, 0.250
2.55, -97.126, 35.532, 5, 2013, 03, 09, 0.250
2.62, -97.312, 35.554, 5, 2013, 03, 10, 0.250
2.32, -97.464, 35.705, 5, 2013, 03, 10, 0.250
2.70, -96.768, 35.528, 5, 2013, 03, 10, 0.250
2.32, -97.433, 35.493, 5, 2013, 03, 10, 0.250
2.09, -97.460, 35.474, 5, 2013, 03, 10, 0.250
2.77, -96.808, 35.513, 5, 2013, 03, 11, 0.250
2.88, -96.548, 35.417, 5, 2013, 03, 11, 0.240
2.47, -95.109, 35.298, 0, 2013, 03, 11, 0.250
1.94, -96.166, 34.934, 5, 2013, 03, 12, 0.250
2.39, -96.484, 35.397, 5, 2013, 03, 12, 0.250
1.78, -96.563, 35.425, 5, 2013, 03, 12, 0.250
2.32, -97.428, 35.354, 5, 2013, 03, 12, 0.250
2.16, -97.317, 35.572, 5, 2013, 03, 12, 0.250
1.94, -96.519, 35.384, 5, 2013, 03, 12, 0.250
2.09, -97.199, 34.471, 0, 2013, 03, 12, 0.250
2.09, -97.520, 35.739, 5, 2013, 03, 13, 0.250
2.16, -96.932, 34.305, 0, 2013, 03, 13, 0.250
2.62, -97.752, 34.804, 5, 2013, 03, 14, 0.250
1.94, -97.796, 34.812, 5, 2013, 03, 14, 0.250
2.32, -97.464, 35.708, 5, 2013, 03, 14, 0.250
2.16, -96.509, 35.410, 5, 2013, 03, 16, 0.250
1.94, -97.000, 35.463, 5, 2013, 03, 16, 0.250
3.15, -96.783, 35.521, 5, 2013, 03, 16, 0.250
2.16, -96.764, 35.516, 5, 2013, 03, 16, 0.250
2.39, -97.099, 35.545, 5, 2013, 03, 16, 0.250
2.55, -97.259, 35.510, 5, 2013, 03, 17, 0.250
2.32, -97.298, 35.582, 5, 2013, 03, 18, 0.250
2.47, -97.289, 35.578, 5, 2013, 03, 18, 0.250
2.01, -97.270, 35.595, 5, 2013, 03, 18, 0.250
2.32, -97.250, 35.519, 5, 2013, 03, 18, 0.250
2.01, -97.227, 35.526, 9, 2013, 03, 18, 0.250
2.32, -97.241, 35.504, 4, 2013, 03, 18, 0.250
2.47, -97.242, 35.630, 5, 2013, 03, 19, 0.250
2.55, -97.236, 35.623, 5, 2013, 03, 19, 0.250
2.39, -97.234, 35.625, 5, 2013, 03, 20, 0.250
1.98, -96.803, 35.482, 5, 2013, 03, 21, 0.240
3.38, -97.381, 35.492, 11, 2013, 03, 21, 0.250
2.32, -97.405, 35.469, 5, 2013, 03, 21, 0.250
3.31, -97.396, 35.467, 5, 2013, 03, 21, 0.250
1.78, -97.025, 35.765, 5, 2013, 03, 22, 0.250
1.71, -97.196, 35.547, 8, 2013, 03, 22, 0.250
2.01, -97.319, 35.631, 5, 2013, 03, 22, 0.250
2.16, -96.798, 35.990, 5, 2013, 03, 22, 0.250
2.47, -96.110, 34.770, 5, 2013, 03, 23, 0.250
2.58, -96.504, 35.322, 5, 2013, 03, 23, 0.240
2.09, -96.457, 35.332, 3, 2013, 03, 23, 0.250
1.78, -97.232, 35.511, 8, 2013, 03, 23, 0.250
1.78, -97.260, 35.510, 18, 2013, 03, 23, 0.250
2.01, -96.094, 34.784, 5, 2013, 03, 23, 0.250
1.94, -96.150, 34.728, 5, 2013, 03, 23, 0.250
1.86, -97.233, 35.500, 5, 2013, 03, 23, 0.250
1.94, -97.291, 35.528, 4, 2013, 03, 24, 0.250
2.16, -97.298, 35.571, 5, 2013, 03, 24, 0.250
2.24, -96.666, 35.394, 5, 2013, 03, 24, 0.250
2.16, -96.498, 35.393, 5, 2013, 03, 24, 0.250
2.16, -97.307, 35.576, 5, 2013, 03, 25, 0.250
2.16, -97.098, 35.543, 5, 2013, 03, 25, 0.250
2.24, -97.081, 35.520, 5, 2013, 03, 25, 0.250
2.16, -97.081, 35.503, 5, 2013, 03, 25, 0.250
2.09, -97.225, 35.611, 5, 2013, 03, 25, 0.250
2.09, -97.219, 35.624, 5, 2013, 03, 25, 0.250
1.63, -96.518, 35.413, 5, 2013, 03, 25, 0.250
2.39, -96.506, 35.404, 5, 2013, 03, 25, 0.250
2.24, -97.216, 35.623, 2, 2013, 03, 25, 0.250
2.55, -97.226, 35.617, 5, 2013, 03, 26, 0.250
2.01, -97.233, 35.626, 5, 2013, 03, 26, 0.250
1.78, -96.583, 35.380, 5, 2013, 03, 26, 0.250
2.32, -97.225, 35.616, 5, 2013, 03, 26, 0.250
2.39, -96.752, 35.543, 5, 2013, 03, 26, 0.250
2.24, -97.697, 34.791, 5, 2013, 03, 26, 0.250
1.94, -96.812, 34.425, 0, 2013, 03, 26, 0.250
2.01, -96.460, 35.373, 5, 2013, 03, 26, 0.250
1.94, -96.772, 35.541, 5, 2013, 03, 27, 0.250
2.01, -97.231, 35.603, 5, 2013, 03, 27, 0.250
2.08, -97.194, 35.614, 3, 2013, 03, 27, 0.240
2.70, -97.227, 35.621, 5, 2013, 03, 27, 0.250
1.86, -96.863, 35.462, 5, 2013, 03, 28, 0.250
2.16, -97.236, 35.514, 5, 2013, 03, 28, 0.250
2.16, -97.235, 35.502, 5, 2013, 03, 28, 0.250
2.01, -97.272, 35.585, 5, 2013, 03, 28, 0.250
1.78, -96.431, 35.301, 5, 2013, 03, 29, 0.250
1.71, -96.386, 35.233, 17, 2013, 03, 29, 0.250
2.39, -97.448, 35.720, 5, 2013, 03, 29, 0.250
2.47, -96.238, 34.806, 5, 2013, 03, 30, 0.250
2.16, -96.728, 35.540, 5, 2013, 03, 30, 0.250
2.55, -97.229, 35.558, 5, 2013, 03, 30, 0.250
2.85, -96.765, 35.553, 5, 2013, 03, 30, 0.250
2.01, -96.502, 35.400, 5, 2013, 03, 31, 0.250
2.16, -96.506, 35.403, 5, 2013, 03, 31, 0.250
2.85, -97.176, 35.735, 5, 2013, 03, 31, 0.250
2.85, -97.229, 35.560, 5, 2013, 03, 31, 0.250
2.62, -96.521, 35.453, 5, 2013, 03, 31, 0.250
2.24, -96.803, 35.537, 5, 2013, 04, 01, 0.250
2.01, -96.806, 35.525, 5, 2013, 04, 01, 0.250
2.85, -97.365, 35.605, 5, 2013, 04, 01, 0.250
2.39, -96.554, 35.424, 5, 2013, 04, 01, 0.250
2.77, -97.265, 35.572, 5, 2013, 04, 01, 0.250
2.32, -97.389, 35.471, 5, 2013, 04, 02, 0.250
2.09, -97.289, 35.565, 5, 2013, 04, 02, 0.250
2.62, -97.178, 35.737, 5, 2013, 04, 02, 0.250
1.86, -96.749, 35.510, 5, 2013, 04, 03, 0.250
2.24, -96.771, 35.544, 5, 2013, 04, 03, 0.250
3.00, -95.958, 34.924, 5, 2013, 04, 04, 0.250
2.39, -97.047, 34.326, 0, 2013, 04, 04, 0.250
2.77, -97.120, 35.529, 5, 2013, 04, 05, 0.250
2.77, -98.403, 34.705, 8, 2013, 04, 05, 0.250
2.47, -95.563, 35.850, 0, 2013, 04, 05, 0.250
2.01, -97.156, 35.507, 5, 2013, 04, 05, 0.250
2.16, -97.234, 35.488, 5, 2013, 04, 06, 0.250
1.94, -97.181, 35.606, 2, 2013, 04, 06, 0.250
2.16, -96.291, 34.908, 4, 2013, 04, 06, 0.250
2.39, -97.256, 35.581, 2, 2013, 04, 07, 0.250
2.62, -97.298, 35.571, 5, 2013, 04, 08, 0.250
2.16, -97.117, 35.533, 5, 2013, 04, 08, 0.250
3.00, -97.111, 35.527, 5, 2013, 04, 08, 0.250
1.86, -97.226, 35.565, 3, 2013, 04, 09, 0.250
1.86, -96.745, 35.500, 5, 2013, 04, 09, 0.250
1.71, -97.590, 35.320, 5, 2013, 04, 10, 0.250
2.16, -97.120, 35.531, 5, 2013, 04, 10, 0.250
2.70, -97.250, 35.507, 4, 2013, 04, 10, 0.250
2.39, -96.943, 36.165, 5, 2013, 04, 10, 0.250
2.16, -96.775, 36.014, 5, 2013, 04, 10, 0.250
2.62, -96.973, 36.170, 5, 2013, 04, 10, 0.250
1.94, -96.830, 34.414, 0, 2013, 04, 10, 0.250
2.47, -97.179, 35.556, 5, 2013, 04, 11, 0.250
2.32, -97.116, 35.533, 5, 2013, 04, 11, 0.250
2.24, -97.228, 35.604, 7, 2013, 04, 12, 0.250
2.39, -97.444, 35.708, 6, 2013, 04, 12, 0.250
2.77, -97.459, 35.694, 4, 2013, 04, 12, 0.250
2.47, -97.992, 36.916, 5, 2013, 04, 13, 0.250
2.93, -97.085, 35.681, 7, 2013, 04, 15, 0.250
2.32, -97.102, 35.668, 25, 2013, 04, 15, 0.250
2.47, -97.098, 35.668, 25, 2013, 04, 15, 0.250
2.09, -97.264, 35.603, 5, 2013, 04, 15, 0.250
2.47, -97.090, 35.669, 7, 2013, 04, 15, 0.250
2.47, -97.091, 35.666, 7, 2013, 04, 15, 0.250
2.24, -97.088, 35.672, 7, 2013, 04, 15, 0.250
2.70, -97.086, 35.677, 9, 2013, 04, 15, 0.250
2.39, -97.074, 35.692, 5, 2013, 04, 15, 0.250
2.47, -97.077, 35.669, 2, 2013, 04, 15, 0.250
2.55, -97.095, 35.668, 5, 2013, 04, 15, 0.250
2.55, -96.247, 34.823, 10, 2013, 04, 16, 0.250
2.32, -97.095, 35.670, 12, 2013, 04, 16, 0.250
2.39, -97.088, 35.680, 5, 2013, 04, 16, 0.250
2.09, -97.085, 35.683, 6, 2013, 04, 16, 0.250
2.39, -97.080, 35.681, 4, 2013, 04, 16, 0.250
2.32, -97.081, 35.687, 7, 2013, 04, 16, 0.250
3.08, -97.094, 35.677, 7, 2013, 04, 16, 0.250
4.4, -97.089, 35.686, 6, 2013, 04, 16, 0.100
2.62, -97.087, 35.676, 7, 2013, 04, 16, 0.250
2.62, -97.092, 35.670, 7, 2013, 04, 16, 0.250
3.15, -97.108, 35.672, 7, 2013, 04, 16, 0.250
3.61, -97.106, 35.674, 7, 2013, 04, 16, 0.250
2.39, -97.100, 35.659, 0, 2013, 04, 16, 0.250
2.77, -97.090, 35.684, 6, 2013, 04, 16, 0.250
2.47, -97.085, 35.687, 3, 2013, 04, 16, 0.250
2.70, -97.081, 35.681, 6, 2013, 04, 16, 0.250
2.39, -97.094, 35.669, 23, 2013, 04, 16, 0.250
2.85, -97.109, 35.670, 6, 2013, 04, 16, 0.250
2.55, -97.081, 35.702, 3, 2013, 04, 16, 0.250
2.93, -97.089, 35.678, 1, 2013, 04, 16, 0.250
2.47, -97.130, 35.649, 23, 2013, 04, 16, 0.250
2.24, -97.113, 35.660, 2, 2013, 04, 16, 0.250
2.24, -97.099, 35.668, 15, 2013, 04, 16, 0.250
2.62, -97.091, 35.677, 19, 2013, 04, 16, 0.250
2.47, -97.090, 35.680, 7, 2013, 04, 16, 0.250
2.24, -97.099, 35.518, 2, 2013, 04, 16, 0.250
2.70, -97.092, 35.686, 7, 2013, 04, 16, 0.250
2.47, -97.078, 35.672, 3, 2013, 04, 16, 0.250
2.55, -97.075, 35.681, 7, 2013, 04, 16, 0.250
2.01, -97.124, 35.651, 17, 2013, 04, 16, 0.250
2.09, -97.102, 35.665, 13, 2013, 04, 16, 0.250
2.16, -97.138, 35.660, 23, 2013, 04, 16, 0.250
2.85, -97.105, 35.677, 6, 2013, 04, 16, 0.250
2.09, -97.108, 35.663, 1, 2013, 04, 16, 0.250
2.55, -97.093, 35.685, 6, 2013, 04, 16, 0.250
2.09, -97.089, 35.684, 5, 2013, 04, 16, 0.250
2.24, -97.072, 35.682, 17, 2013, 04, 16, 0.250
1.94, -97.125, 35.653, 16, 2013, 04, 16, 0.250
